日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2021/02/17,28.38,4.40276,1.2075,106,1.3885,0.77485,7.75275,6.44595,14.7367,0.71865
2021/02/18,28.33,4.385796,1.2049,105.845,1.38835,0.77595,7.7526,6.4595,14.6634,0.7191
2021/02/19,28.338,4.393013,1.2114,105.535,1.3984,0.78065,7.75325,6.4507,14.5571,0.72445
2021/02/22,28.336,4.37879,1.21195,105.75,1.4002,0.7871,7.75345,6.4712,14.82005,0.72955
2021/02/23,28.302,4.379961,1.2166,105.145,1.4088,0.7912,7.753,6.4617,14.657,0.7312
2021/02/24,28.306,4.384882,1.2156,105.575,1.41695,0.7913,7.7549,6.45535,14.5635,0.73735
2021/02/25,28.256,4.381432,1.21985,106.055,1.41595,0.79905,7.75395,6.44905,14.55475,0.7448
2021/02/26,28.306,4.375117,1.21435,106.045,1.3936,0.7836,7.75635,6.46975,14.8939,0.7345
2021/03/02,28.319,4.37319,1.20105,106.835,1.38855,0.7752,7.75855,6.4756,15.02645,0.7225
2021/03/03,28.258,4.372134,1.20835,106.835,1.39745,0.7827,7.75625,6.4632,14.8721,0.7293
2021/03/04,28.266,4.366192,1.2048,107.165,1.39545,0.7801,7.75815,6.47385,15.05535,0.7262
2021/03/05,28.276,4.359452,1.1933,108.305,1.38575,0.76885,7.76165,6.48615,15.2826,0.7152
2021/03/08,28.303,4.329425,1.1892,108.405,1.38385,0.7678,7.76695,6.53735,15.44845,0.71425
2021/03/09,28.39,4.34597,1.188,108.915,1.38605,0.76765,7.7668,6.5325,15.40315,0.7136
2021/03/10,28.326,4.347843,1.18785,108.795,1.3879,0.7687,7.76345,6.51495,15.25385,0.7149
2021/03/11,28.241,4.345782,1.1941,108.675,1.39405,0.77725,7.75865,6.4985,14.94135,0.72285
2021/03/12,28.187,4.331243,1.1942,109.065,1.39485,0.77505,7.7629,6.50785,14.97575,0.71885
2021/03/15,28.243,4.342502,1.1932,109.115,1.3933,0.7747,7.76455,6.50385,14.9163,0.7201
2021/03/16,28.263,4.347415,1.1925,109.215,1.38315,0.77235,7.76555,6.5011,14.9016,0.71825
2021/03/17,28.302,4.351263,1.189,109.15,1.39165,0.77315,7.76635,6.5043,14.9397,0.71825
2021/03/18,28.306,4.35451,1.1949,109.185,1.39675,0.78135,7.76515,6.5004,14.6905,0.7236
2021/03/19,28.463,4.374962,1.19305,108.69,1.3943,0.77645,7.76675,6.5059,14.6798,0.7182
2021/03/22,28.492,4.376628,1.1885,108.705,1.3848,0.7718,7.76545,6.51005,14.8514,0.71515
2021/03/23,28.482,4.376658,1.18995,108.77,1.3827,0.7687,7.76725,6.5077,14.777,0.7063
2021/03/24,28.538,4.373477,1.18215,108.6,1.3689,0.7599,7.76925,6.52525,14.87875,0.69735
2021/03/25,28.61,4.377616,1.1806,109.06,1.36845,0.7592,7.76875,6.5355,14.9762,0.6966
2021/03/26,28.602,4.369642,1.17785,109.395,1.37715,0.7616,7.76875,6.5456,15.01965,0.6977
2021/03/29,28.552,4.351182,1.17785,109.655,1.37975,0.7634,7.77415,6.5619,14.9825,0.6981
2021/03/30,28.519,4.335515,1.1734,110.265,1.37535,0.7627,7.77335,6.578,14.9734,0.7001
2021/03/31,28.531,4.345243,1.1733,110.665,1.3753,0.7609,7.77355,6.56605,14.8532,0.6988
2021/04/01,28.533,4.335818,1.1739,110.71,1.3789,0.7568,7.77445,6.58075,14.7247,0.6975
2021/04/06,28.486,4.346907,1.1815,110.295,1.3863,0.7629,7.77635,6.55315,14.58005,0.7031
2021/04/07,28.427,4.341599,1.1872,109.905,1.3798,0.7628,7.78285,6.5476,14.56215,0.7033
2021/04/08,28.43,4.334267,1.18775,109.455,1.37395,0.7628,7.78335,6.55935,14.51,0.70255
2021/04/09,28.436,4.330405,1.1891,109.545,1.36925,0.7606,7.77735,6.5666,14.5875,0.7022
2021/04/12,28.459,4.340367,1.1878,109.42,1.37445,0.7615,7.77785,6.5568,14.65,0.7032
2021/04/13,28.465,4.344528,1.1904,109.315,1.376,0.76145,7.77355,6.5519,14.5514,0.7029
2021/04/14,28.435,4.34919,1.1963,108.995,1.37935,0.76785,7.76725,6.538,14.50965,0.7098
2021/04/15,28.382,4.34202,1.1977,108.875,1.3792,0.77495,7.76735,6.5366,14.3408,0.71715
2021/04/16,28.341,4.343428,1.19835,108.865,1.3751,0.7742,7.7675,6.52505,14.2425,0.7157
2021/04/19,28.205,4.331498,1.20175,108.125,1.38785,0.7768,7.7708,6.5116,14.2129,0.7176
2021/04/20,28.138,4.334012,1.2067,108.425,1.39825,0.7802,7.76405,6.49235,14.2776,0.7224
2021/04/21,28.151,4.3341,1.2011,108.235,1.39425,0.7721,7.76335,6.49525,14.3031,0.7184
2021/04/22,28.141,4.339173,1.2039,107.965,1.3913,0.775,7.76035,6.48535,14.26275,0.71865
2021/04/23,28.111,4.328504,1.2054,107.935,1.38835,0.7736,7.76215,6.4944,14.2866,0.7182
2021/04/26,27.959,4.313123,1.20975,107.695,1.39285,0.77825,7.75955,6.4823,14.2302,0.72145
2021/04/27,27.905,4.304067,1.20575,108.385,1.38785,0.7773,7.76185,6.4834,14.3292,0.7206
2021/04/28,27.938,4.309884,1.2078,108.965,1.3872,0.77405,7.7625,6.4823,14.40305,0.7203
2021/04/29,27.95,4.325011,1.21205,108.895,1.39605,0.77895,7.7625,6.4624,14.1749,0.72555
2021/05/03,27.979,4.31881,1.2034,109.675,1.3843,0.772,7.76785,6.4784,14.46345,0.71585
2021/05/04,27.952,4.313441,1.202,109.325,1.38785,0.7725,7.76665,6.4802,14.4678,0.7155
2021/05/05,27.96,4.308021,1.19895,109.345,1.3886,0.7715,7.76885,6.4902,14.47035,0.71615
2021/05/06,27.99,4.322916,1.2027,109.325,1.39065,0.77445,7.76945,6.4748,14.3028,0.721
2021/05/07,27.908,4.321135,1.2078,109.165,1.39235,0.7769,7.7675,6.4585,14.2432,0.72225
2021/05/10,27.816,4.330089,1.2143,108.955,1.40705,0.7854,7.7668,6.4239,14.0101,0.7279
2021/05/11,27.952,4.35207,1.2146,108.905,1.41255,0.78355,7.7666,6.4227,14.0156,0.7266
2021/05/12,27.955,4.33856,1.2129,108.825,1.4128,0.7803,7.76615,6.4434,13.9993,0.7228
2021/05/13,27.996,4.336776,1.20905,109.575,1.4056,0.77125,7.76735,6.4555,14.1064,0.7156
2021/05/14,28.012,4.352729,1.2118,109.345,1.4066,0.77345,7.7665,6.4355,14.16465,0.71885
2021/05/17,28.042,4.351501,1.2135,109.29,1.40885,0.77535,7.76705,6.4442,14.16965,0.721
2021/05/18,27.952,4.350086,1.2201,108.915,1.41975,0.7796,7.76505,6.4256,14.0346,0.725
2021/05/19,27.982,4.349354,1.2223,109.045,1.41805,0.77575,7.76445,6.4336,14.0123,0.7209
2021/05/20,28.012,4.353037,1.2204,108.945,1.4142,0.77625,7.76315,6.43505,14.0604,0.71975
2021/05/21,27.94,4.34073,1.2218,108.64,1.4187,0.7744,7.76435,6.4367,13.9901,0.7179
2021/05/24,27.95,4.347818,1.2202,108.765,1.41635,0.77365,7.76565,6.4285,13.9653,0.71835
2021/05/25,27.876,4.354872,1.2253,108.805,1.41845,0.77625,7.76245,6.4011,13.8549,0.7224
2021/05/26,27.821,4.355878,1.22465,108.82,1.4148,0.77815,7.76245,6.387,13.8408,0.731
2021/05/27,27.822,4.366051,1.2206,109.12,1.4122,0.77505,7.76105,6.37235,13.6888,0.72995
2021/05/28,27.767,4.36239,1.21965,109.84,1.41995,0.7732,7.7609,6.3651,13.8355,0.7258
2021/05/31,27.657,4.349616,1.2194,109.73,1.41755,0.77345,7.76015,6.3585,13.7511,0.72565
2021/06/01,27.637,4.334919,1.22235,109.595,1.4209,0.77505,7.7594,6.37545,13.71885,0.72765
2021/06/02,27.72,4.339788,1.21935,109.785,1.4142,0.7733,7.7593,6.3874,13.7768,0.7233
2021/06/03,27.704,4.334097,1.2184,109.815,1.4166,0.7726,7.75815,6.3921,13.51475,0.72145
2021/06/04,27.721,4.325585,1.2111,110.175,1.4118,0.76655,7.75765,6.4086,13.66625,0.7154
2021/06/07,27.712,4.334822,1.21605,109.445,1.41285,0.77445,7.75755,6.3929,13.4954,0.72065
2021/06/08,27.703,4.334051,1.21755,109.505,1.41355,0.77425,7.75905,6.39195,13.6001,0.72115
2021/06/09,27.767,4.344841,1.21915,109.425,1.4188,0.77505,7.75915,6.3908,13.5271,0.7207
2021/06/10,27.704,4.337754,1.2161,109.545,1.40805,0.7729,7.75985,6.3867,13.6867,0.71745
2021/06/11,27.631,4.327622,1.21795,109.465,1.41625,0.77655,7.75945,6.3848,13.5392,0.7203
2021/06/15,27.652,4.318192,1.2142,110.09,1.4114,0.7698,7.76245,6.4036,13.7454,0.71435
2021/06/16,27.691,4.32838,1.2129,109.915,1.4112,0.77025,7.7619,6.39755,13.76615,0.7139
2021/06/17,27.765,4.316902,1.1959,110.58,1.3989,0.7619,7.76495,6.4317,13.99605,0.7069
2021/06/18,27.81,4.314165,1.1915,110.045,1.3885,0.7538,7.76365,6.4462,14.077,0.699
2021/06/21,27.952,4.316767,1.1889,110.025,1.3838,0.7497,7.7646,6.4752,14.3575,0.6961
2021/06/22,27.962,4.31518,1.1893,110.485,1.38735,0.7498,7.7656,6.4799,14.35,0.697
2021/06/23,28.006,4.316341,1.194,110.87,1.3969,0.7556,7.76555,6.48835,14.16425,0.70315
2021/06/24,28.002,4.324713,1.1932,110.885,1.3971,0.7577,7.76455,6.4749,14.2649,0.7057
2021/06/25,27.907,4.321845,1.19415,110.745,1.39015,0.75975,7.7618,6.4572,14.14735,0.70775
2021/06/28,27.91,4.318151,1.1931,110.685,1.39065,0.75845,7.76205,6.4634,14.25475,0.7068
2021/06/29,27.908,4.318847,1.19055,110.755,1.38525,0.754,7.76255,6.4619,14.30465,0.7009
2021/06/30,27.87,4.310012,1.18885,110.545,1.3818,0.75065,7.76495,6.46635,14.306,0.69835
2021/07/01,27.904,4.316274,1.18435,111.345,1.3797,0.749,7.7646,6.46485,14.2757,0.6988
2021/07/02,27.99,4.313175,1.18305,111.485,1.3766,0.74575,7.7683,6.4894,14.4755,0.6958
2021/07/05,27.915,4.320209,1.1871,110.855,1.38525,0.75355,7.76795,6.4615,14.2443,0.70295
2021/07/06,27.916,4.319582,1.1861,110.785,1.3865,0.75765,7.76745,6.46265,14.2322,0.7084
2021/07/07,27.993,4.328278,1.1828,110.675,1.3808,0.7513,7.76745,6.46745,14.3441,0.70365
2021/07/08,28.034,4.322422,1.1813,109.865,1.37775,0.743,7.76885,6.4857,14.394,0.69645
2021/07/09,28.086,4.32721,1.1841,110.01,1.3787,0.7441,7.7671,6.49055,14.2716,0.6953
2021/07/12,28.015,4.326244,1.1876,110.04,1.3878,0.74725,7.7668,6.4756,14.3222,0.6976
2021/07/13,27.997,4.327524,1.1846,110.355,1.3861,0.7481,7.76565,6.4695,14.5252,0.6978
2021/07/14,28.007,4.32274,1.17875,110.49,1.38455,0.7449,7.76765,6.479,14.7772,0.7012
2021/07/15,27.892,4.318295,1.184,109.755,1.383,0.74725,7.7675,6.45905,14.49745,0.7022
2021/07/16,28.005,4.326296,1.1805,110.135,1.3835,0.743,7.76885,6.4732,14.462,0.7008
2021/07/19,28.052,4.323739,1.17785,109.895,1.3726,0.7372,7.76925,6.4879,14.46755,0.698
2021/07/20,28.06,4.325814,1.179,109.66,1.3656,0.7322,7.77165,6.48665,14.5592,0.6903
2021/07/21,28.073,4.333348,1.17565,110.145,1.3607,0.73015,7.77445,6.47835,14.734,0.6906
2021/07/22,28.018,4.331947,1.1779,110.345,1.3731,0.73625,7.77275,6.46775,14.5639,0.6951
2021/07/23,28.028,4.326738,1.17835,110.34,1.3742,0.7373,7.77115,6.47785,14.7561,0.69745
2021/07/26,28.072,4.32713,1.1768,110.215,1.3744,0.73325,7.77495,6.48745,14.9733,0.6951
2021/07/27,28.055,4.308491,1.17755,110.165,1.3785,0.7348,7.78285,6.51155,14.9135,0.6958
2021/07/28,28.005,4.299412,1.18055,109.975,1.3863,0.73405,7.783,6.5137,14.8182,0.69375
2021/07/29,27.945,4.32203,1.18735,109.825,1.39545,0.74015,7.7758,6.4657,14.6464,0.699
2021/07/30,27.966,4.329305,1.1897,109.495,1.39735,0.73975,7.7734,6.4597,14.55195,0.7012
2021/08/02,27.932,4.322421,1.1883,109.675,1.3922,0.7356,7.7754,6.4621,14.5093,0.6983
2021/08/03,27.93,4.321776,1.1876,109.225,1.39135,0.7392,7.776,6.4626,14.3682,0.7007
2021/08/04,27.833,4.310385,1.1861,109.135,1.3933,0.7419,7.77465,6.4572,14.2407,0.70755
2021/08/05,27.781,4.302582,1.18385,109.59,1.3916,0.74015,7.7762,6.4568,14.3878,0.7061
2021/08/06,27.813,4.301614,1.182,109.745,1.3921,0.7393,7.7759,6.4657,14.51615,0.7051
2021/08/09,27.826,4.295054,1.1753,110.225,1.3856,0.7339,7.7827,6.4786,14.6496,0.7004
2021/08/10,27.831,4.292709,1.1734,110.47,1.3862,0.7334,7.7833,6.4833,14.8314,0.6983
2021/08/11,27.847,4.290554,1.1718,110.775,1.38225,0.7333,7.7816,6.4903,14.834,0.7002
2021/08/12,27.819,4.294502,1.1738,110.405,1.38675,0.73625,7.7809,6.4778,14.68505,0.7031
2021/08/13,27.86,4.296207,1.1737,110.28,1.3804,0.73405,7.7836,6.4848,14.8242,0.7007
2021/08/16,27.848,4.299397,1.1785,109.385,1.38625,0.7338,7.7836,6.4772,14.7511,0.7028
2021/08/17,27.869,4.298459,1.17805,109.36,1.3802,0.7296,7.7895,6.4835,14.9106,0.69275
2021/08/18,27.843,4.294894,1.17225,109.645,1.375,0.72585,7.7876,6.4828,14.91685,0.69205
2021/08/19,27.969,4.30401,1.16825,109.695,1.3689,0.71605,7.7916,6.49835,15.1458,0.6826
2021/08/20,28.008,4.306034,1.1683,109.615,1.3625,0.7122,7.7908,6.50435,15.3444,0.6822
2021/08/23,27.985,4.30997,1.1727,109.94,1.3657,0.71625,7.79085,6.4931,15.2802,0.68465
2021/08/24,27.942,4.314161,1.1737,109.765,1.3711,0.7232,7.7894,6.4768,15.09955,0.6936
2021/08/25,27.927,4.314303,1.1747,109.745,1.3731,0.7255,7.7846,6.4731,14.9259,0.695
2021/08/26,27.937,4.310204,1.17635,110.215,1.37435,0.7258,7.7859,6.4816,14.9246,0.6955
2021/08/27,27.928,4.310435,1.1753,110.14,1.3702,0.72505,7.7899,6.47915,14.90285,0.6949
2021/08/30,27.813,4.302198,1.1798,109.845,1.37635,0.73005,7.7872,6.46485,14.6776,0.6997
2021/08/31,27.772,4.300994,1.1827,109.855,1.378,0.7331,7.782,6.4571,14.5301,0.70565
2021/09/01,27.742,4.294573,1.18055,110.365,1.37505,0.7345,7.7777,6.4598,14.4412,0.7058
2021/09/02,27.732,4.296408,1.1846,110.04,1.3782,0.7385,7.776,6.4547,14.32095,0.70785
2021/09/03,27.703,4.293577,1.1879,109.975,1.38345,0.74315,7.7717,6.4522,14.4185,0.7125
2021/09/06,27.663,4.289757,1.1864,109.895,1.3844,0.7435,7.774,6.4486,14.2784,0.7143
2021/09/07,27.673,4.286271,1.18685,109.975,1.3817,0.7415,7.773,6.4562,14.29495,0.71175
2021/09/08,27.746,4.294581,1.1828,110.195,1.3757,0.7357,7.777,6.4607,14.32485,0.7085
2021/09/09,27.752,4.300367,1.18295,109.895,1.3799,0.73825,7.7773,6.4534,14.12665,0.7117
2021/09/10,27.69,4.30513,1.185,109.935,1.38855,0.74045,7.77545,6.43185,14.09575,0.71475
2021/09/13,27.72,4.29782,1.1785,110.105,1.38145,0.73595,7.7795,6.4498,14.1699,0.7117
2021/09/14,27.713,4.303081,1.18235,110.03,1.38745,0.7346,7.7788,6.44025,14.16795,0.7119
2021/09/15,27.708,4.306793,1.1817,109.425,1.3831,0.73245,7.7787,6.43355,14.2985,0.7101
2021/09/16,27.715,4.302033,1.17765,109.335,1.3818,0.73145,7.7833,6.4423,14.48975,0.7112
2021/09/17,27.736,4.300716,1.17795,109.945,1.3796,0.7316,7.7831,6.44915,14.5879,0.708
2021/09/22,27.782,4.292541,1.17265,109.48,1.3641,0.7244,7.7858,6.47215,14.746,0.70235
2021/09/23,27.773,4.297594,1.17215,109.945,1.3668,0.7266,7.7848,6.46245,14.6741,0.7036
2021/09/24,27.731,4.287739,1.1735,110.345,1.3699,0.7272,7.78465,6.4675,14.9308,0.7046
2021/09/27,27.722,4.289702,1.16935,110.755,1.3689,0.72635,7.784,6.46245,15.0628,0.7005
2021/09/28,27.785,4.30109,1.16835,111.275,1.3666,0.72645,7.7833,6.46,15.0772,0.6976
2021/09/29,27.82,4.297495,1.1664,111.295,1.3516,0.7251,7.7835,6.47355,15.014,0.6948
2021/09/30,27.866,4.308725,1.16065,111.845,1.3443,0.7208,7.78755,6.46735,15.1208,0.68835
2021/10/01,27.882,4.33264,1.15775,111.15,1.3454,0.7209,7.7846,6.43535,15.0164,0.6884
2021/10/04,27.866,4.318701,1.1611,111.155,1.3565,0.72665,7.78725,6.4524,14.9299,0.6951
2021/10/05,27.907,4.330636,1.1601,111.125,1.36215,0.7278,7.7836,6.4441,15.0367,0.696
2021/10/06,27.97,4.328693,1.1557,111.595,1.35635,0.7233,7.7865,6.46155,15.1666,0.689
2021/10/07,27.952,4.332532,1.15665,111.275,1.358,0.72925,7.7856,6.45165,14.9198,0.69275
2021/10/08,28.046,4.345924,1.15475,111.965,1.35895,0.729,7.7854,6.4534,14.9495,0.6912
2021/10/12,28.152,4.35686,1.156,113.275,1.35765,0.7355,7.7819,6.46155,15.0369,0.69485
2021/10/13,28.145,4.363713,1.15555,113.515,1.36275,0.7351,7.7805,6.4498,14.91955,0.69485
2021/10/14,28.103,4.369342,1.1611,113.355,1.36985,0.7411,7.7789,6.43185,14.7088,0.7017
2021/10/15,28.027,4.362122,1.1615,114.125,1.3731,0.74285,7.78025,6.4251,14.6775,0.7059
2021/10/18,28.015,4.35496,1.15935,114.255,1.3742,0.7406,7.77895,6.4329,14.6964,0.70705
2021/10/19,27.935,4.367162,1.16535,114.04,1.37825,0.74655,7.7781,6.3966,14.59355,0.71435
2021/10/20,27.911,4.367792,1.1625,114.385,1.3778,0.7492,7.7762,6.3902,14.5392,0.7171
2021/10/21,27.912,4.363874,1.1638,114.095,1.3805,0.7486,7.7754,6.39615,14.49,0.7175
2021/10/22,27.902,4.370262,1.1645,113.97,1.3784,0.75,7.7754,6.3845,14.61095,0.7184
2021/10/25,27.876,4.372044,1.1655,113.645,1.3783,0.7502,7.7735,6.37595,14.7892,0.7175
2021/10/26,27.842,4.364317,1.16065,114.02,1.3772,0.74985,7.7752,6.37945,14.72,0.7163
2021/10/27,27.827,4.359127,1.1604,113.735,1.3754,0.7509,7.7779,6.3836,14.9509,0.7154
2021/10/28,27.834,4.351707,1.1609,113.55,1.3763,0.75175,7.7775,6.3961,15.1091,0.7178
2021/10/29,27.82,4.354247,1.16645,113.68,1.3781,0.75435,7.7752,6.38915,15.27045,0.7185
2021/11/01,27.85,4.350476,1.156,114.435,1.36675,0.7495,7.7811,6.4016,15.3382,0.7168
2021/11/02,27.85,4.353206,1.1597,113.71,1.36435,0.74665,7.7814,6.3976,15.3753,0.7172
2021/11/03,27.853,4.352978,1.15855,113.895,1.3615,0.7449,7.7819,6.3986,15.38,0.71375
2021/11/04,27.866,4.357128,1.1553,114.225,1.3638,0.7431,7.7826,6.3955,15.2809,0.7136
2021/11/05,27.882,4.355196,1.15555,113.805,1.34745,0.7388,7.7838,6.402,15.28575,0.70835
2021/11/08,27.842,4.353069,1.15545,113.545,1.34725,0.7402,7.7862,6.39595,15.00645,0.71425
2021/11/09,27.772,4.343819,1.15885,112.945,1.357,0.74245,7.7898,6.39345,14.93415,0.7162
2021/11/10,27.785,4.346963,1.157,113.11,1.3551,0.7369,7.7887,6.3918,15.077,0.71155
2021/11/11,27.84,4.347216,1.1458,114.065,1.3381,0.72925,7.7904,6.4041,15.43405,0.7027
2021/11/12,27.836,4.357726,1.14445,114.075,1.33805,0.73025,7.79255,6.38775,15.3307,0.70265
2021/11/15,27.782,4.356523,1.14505,113.935,1.34175,0.7352,7.79235,6.3771,15.2486,0.7055
2021/11/16,27.79,4.357972,1.1373,114.255,1.345,0.73425,7.78765,6.3768,15.23795,0.70325
2021/11/17,27.815,4.355662,1.1309,114.885,1.3438,0.72885,7.78815,6.38595,15.49715,0.70115
2021/11/18,27.803,4.358815,1.13355,114.085,1.3503,0.7286,7.78885,6.37855,15.5022,0.7041
2021/11/19,27.795,4.35367,1.1342,114.34,1.34945,0.72845,7.79075,6.38425,15.6078,0.7035
2021/11/22,27.783,4.353263,1.127,114.14,1.3424,0.7245,7.79185,6.3821,15.7681,0.7004
2021/11/23,27.809,4.355056,1.1254,114.775,1.3384,0.72195,7.79335,6.38545,15.8538,0.6934
2021/11/24,27.793,4.350188,1.12535,114.855,1.33745,0.72235,7.79315,6.3889,15.8305,0.6916
2021/11/25,27.801,4.351135,1.12185,115.355,1.33455,0.7203,7.7968,6.38935,15.8254,0.68715
2021/11/26,27.836,4.352855,1.12415,114.035,1.32885,0.71185,7.79695,6.3949,16.3188,0.6807
2021/11/29,27.807,4.355077,1.1263,113.435,1.3325,0.7141,7.79995,6.38495,16.16775,0.68255
2021/11/30,27.81,4.362638,1.13315,113.115,1.3329,0.71205,7.79945,6.3746,16.1353,0.6809
2021/12/01,27.76,4.358292,1.134,113.395,1.33085,0.7148,7.79555,6.36945,15.8332,0.6847
2021/12/02,27.766,4.35457,1.1312,113.235,1.32845,0.70995,7.78935,6.3763,15.989,0.6809
2021/12/03,27.723,4.351097,1.1296,113.415,1.328,0.7065,7.79075,6.3715,15.9876,0.67865
2021/12/06,27.741,4.353229,1.1288,113.165,1.32405,0.70195,7.79895,6.3725,16.01105,0.6751
2021/12/07,27.771,4.360686,1.12875,113.705,1.32815,0.70975,7.79955,6.3685,15.896,0.677
2021/12/08,27.742,4.364288,1.1287,113.445,1.3246,0.71275,7.79755,6.3566,15.83005,0.6783
2021/12/09,27.71,4.368537,1.13235,113.435,1.32045,0.71665,7.79785,6.3431,15.7062,0.6811
2021/12/10,27.737,4.3536,1.12965,113.565,1.3216,0.7156,7.79995,6.37105,16.02085,0.6786
2021/12/13,27.796,4.36475,1.12925,113.59,1.3245,0.71495,7.79945,6.3683,15.9425,0.6783
2021/12/14,27.816,4.366862,1.1271,113.68,1.32025,0.7128,7.8024,6.3698,16.02185,0.6757
2021/12/15,27.804,4.364088,1.12725,113.72,1.32665,0.7129,7.80285,6.3711,16.1363,0.6747
2021/12/16,27.817,4.36432,1.1304,114.13,1.3282,0.71755,7.80295,6.37375,15.9809,0.6798
2021/12/17,27.78,4.351237,1.13205,113.65,1.33165,0.71625,7.80185,6.3844,15.90755,0.67715
2021/12/20,27.84,4.357795,1.12595,113.46,1.3207,0.7089,7.79955,6.38855,15.8877,0.67125
2021/12/21,27.825,4.362682,1.12905,113.64,1.32375,0.71215,7.79905,6.37795,15.80775,0.6732
2021/12/22,27.82,4.359811,1.1271,114.19,1.3277,0.7143,7.8003,6.381,15.85145,0.6763
2021/12/23,27.788,4.357881,1.13265,114.27,1.3373,0.7234,7.79825,6.3765,15.7416,0.6836
2021/12/24,27.738,4.351121,1.13325,114.38,1.34115,0.72355,7.79875,6.3749,15.6314,0.6825
2021/12/27,27.715,4.347181,1.1328,114.54,1.34145,0.72265,7.8013,6.3754,15.51745,0.6812
2021/12/28,27.685,4.343167,1.13235,114.855,1.34355,0.7242,7.79885,6.3744,15.5608,0.68085
2021/12/29,27.688,4.345853,1.12915,114.94,1.34215,0.7233,7.7966,6.37115,15.75475,0.6797
2021/12/30,27.69,4.345502,1.13115,115.155,1.3465,0.72555,7.79875,6.3721,15.9579,0.6819
