日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2019/04/29,30.897,4.584126,1.1158,111.77,1.29375,0.70495,7.84425,6.74,14.3278,0.6664
2019/04/30,30.905,4.581666,1.11885,111.335,1.2964,0.70445,7.84535,6.74535,14.3438,0.66645
2019/05/02,30.905,4.58454,1.121,111.535,1.30695,0.7024,7.84395,6.74115,14.4322,0.6633
2019/05/03,30.907,4.582921,1.1165,111.495,1.3022,0.69965,7.84475,6.74395,14.55315,0.66185
2019/05/06,30.925,4.562149,1.11915,110.745,1.31225,0.69935,7.84595,6.7786,14.4715,0.66235
2019/05/07,30.911,4.562649,1.1195,110.675,1.30895,0.70255,7.8478,6.7748,14.4674,0.6608
2019/05/08,30.92,4.554547,1.12055,110.145,1.3044,0.7022,7.84835,6.7888,14.3267,0.6594
2019/05/09,30.956,4.521805,1.11805,109.63,1.2999,0.6967,7.848,6.84595,14.4094,0.6574
2019/05/10,30.958,4.530734,1.1225,109.785,1.29945,0.69955,7.84825,6.8329,14.2545,0.65955
2019/05/13,31.082,4.500518,1.123,109.645,1.30075,0.69735,7.84875,6.9063,14.30445,0.6579
2019/05/14,31.128,4.502696,1.124,109.64,1.2937,0.69435,7.84875,6.9132,14.2577,0.6579
2019/05/15,31.11,4.507559,1.1214,109.535,1.2916,0.69265,7.84985,6.90175,14.24175,0.6564
2019/05/16,31.165,4.507425,1.12115,109.455,1.28225,0.69195,7.84905,6.91415,14.19925,0.6565
2019/05/17,31.297,4.508583,1.11755,109.675,1.2783,0.6883,7.84935,6.94165,14.32125,0.65375
2019/05/20,31.385,4.521762,1.1165,110.165,1.2752,0.69335,7.84895,6.9409,14.3519,0.6546
2019/05/21,31.46,4.532222,1.115,110.095,1.26885,0.68755,7.84915,6.9414,14.4708,0.65085
2019/05/22,31.53,4.54754,1.11545,110.395,1.2666,0.6886,7.84945,6.9334,14.3738,0.6503
2019/05/23,31.547,4.547658,1.1141,110.205,1.2613,0.6873,7.8488,6.937,14.4394,0.64935
2019/05/24,31.52,4.555365,1.1188,109.565,1.2673,0.6901,7.8484,6.9193,14.4084,0.653
2019/05/27,31.45,4.550406,1.1194,109.515,1.27195,0.6924,7.84945,6.91145,14.425,0.6545
2019/05/28,31.484,4.542889,1.1187,109.305,1.2657,0.6917,7.84885,6.9304,14.5521,0.65505
2019/05/29,31.581,4.555622,1.1156,109.27,1.26355,0.6915,7.84945,6.9323,14.8563,0.6521
2019/05/30,31.61,4.562429,1.1133,109.755,1.26305,0.69305,7.84875,6.92835,14.6459,0.6524
2019/05/31,31.612,4.565405,1.1153,108.83,1.26255,0.69275,7.84375,6.92425,14.767,0.65275
2019/06/03,31.503,4.547427,1.1171,108.275,1.2651,0.69465,7.83525,6.92765,14.5836,0.6552
2019/06/04,31.48,4.542312,1.1262,108.025,1.26575,0.69795,7.83905,6.9304,14.4183,0.6592
2019/06/05,31.39,4.532496,1.12685,108.22,1.27115,0.69995,7.84015,6.92555,14.785,0.6639
2019/06/06,31.402,4.531057,1.12405,108.235,1.269,0.6979,7.83985,6.9304,14.88025,0.66295
2019/06/10,31.436,4.521534,1.1297,108.68,1.2721,0.69635,7.84265,6.9525,14.8975,0.6617
2019/06/11,31.436,4.53568,1.1321,108.585,1.2696,0.6957,7.83565,6.9308,14.728,0.6594
2019/06/12,31.43,4.536669,1.1341,108.265,1.2743,0.6953,7.82465,6.928,14.6993,0.65855
2019/06/13,31.512,4.545354,1.13015,108.325,1.2681,0.6913,7.82695,6.9328,14.8282,0.6574
2019/06/14,31.53,4.546594,1.1289,108.225,1.2669,0.69,7.82515,6.93485,14.8241,0.6544
2019/06/17,31.52,4.54635,1.12165,108.585,1.2583,0.68745,7.8291,6.93305,14.7979,0.651
2019/06/18,31.528,4.544604,1.1198,108.25,1.2537,0.6836,7.83345,6.93745,14.7635,0.6504
2019/06/19,31.35,4.539637,1.1202,108.405,1.2565,0.6871,7.82795,6.90585,14.4979,0.6523
2019/06/20,31.175,4.549742,1.12935,107.725,1.2721,0.69195,7.81485,6.85205,14.23705,0.65865
2019/06/21,31.15,4.529771,1.13025,107.435,1.2686,0.69195,7.80915,6.87675,14.4071,0.6572
2019/06/24,31.11,4.51963,1.13795,107.425,1.27295,0.69455,7.8121,6.8833,14.3115,0.66075
2019/06/25,31.115,4.522472,1.1388,107.005,1.2763,0.69675,7.8068,6.8801,14.2962,0.66495
2019/06/26,31.14,4.522556,1.1364,107.455,1.2678,0.69825,7.8095,6.8855,14.31,0.66675
2019/06/27,31.101,4.522925,1.1365,107.995,1.26805,0.6995,7.81415,6.8763,14.18385,0.66865
2019/06/28,31.072,4.520292,1.1384,107.665,1.2669,0.70135,7.80705,6.8739,14.14865,0.6707
2019/07/01,31.002,4.52809,1.13245,108.3,1.26565,0.69965,7.8082,6.8466,14.10815,0.6699
2019/07/02,31.052,4.514712,1.1289,108.23,1.26245,0.69815,7.80365,6.87795,14.1914,0.6662
2019/07/03,31.13,4.517617,1.1278,107.745,1.257,0.69965,7.796,6.8908,14.14345,0.66795
2019/07/04,31.102,4.523724,1.129,107.805,1.2586,0.7028,7.7853,6.8753,13.95935,0.669
2019/07/05,31.107,4.520034,1.1265,108.025,1.25545,0.702,7.7917,6.88205,14.0863,0.6675
2019/07/08,31.196,4.529035,1.1232,108.345,1.2528,0.69925,7.79775,6.888,14.1726,0.66515
2019/07/09,31.181,4.524488,1.12035,108.825,1.2465,0.69385,7.81135,6.8916,14.1953,0.6611
2019/07/10,31.16,4.52384,1.1222,108.935,1.24705,0.69165,7.81345,6.88795,14.188,0.6599
2019/07/11,31.026,4.515431,1.12745,108.065,1.2538,0.69755,7.8176,6.8711,13.9414,0.6669
2019/07/12,31.081,4.519084,1.1268,108.285,1.2545,0.7007,7.8229,6.8777,13.91795,0.669
2019/07/15,31.052,4.51701,1.1276,107.925,1.256,0.70315,7.8288,6.87445,13.8998,0.67225
2019/07/16,31.042,4.514003,1.12445,108.085,1.24655,0.703,7.8168,6.8768,13.89005,0.6726
2019/07/17,31.075,4.516223,1.12125,108.245,1.2409,0.70105,7.8141,6.88075,13.9806,0.672
2019/07/18,31.077,4.517943,1.1238,107.735,1.247,0.7031,7.81455,6.87855,13.981,0.6743
2019/07/19,31.05,4.515446,1.126,107.675,1.2523,0.70625,7.8054,6.8764,13.8525,0.6777
2019/07/22,31.083,4.518598,1.12195,107.855,1.2487,0.70375,7.80725,6.8789,13.9288,0.6775
2019/07/23,31.091,4.518548,1.11885,108.145,1.2435,0.7023,7.80925,6.88075,13.8714,0.67315
2019/07/24,31.084,4.517717,1.11375,108.035,1.2459,0.6979,7.8134,6.88045,13.905,0.6698
2019/07/25,31.085,4.521624,1.11295,108.075,1.2477,0.69685,7.81485,6.87475,13.9281,0.6693
2019/07/26,31.09,4.519771,1.1137,108.64,1.2431,0.69305,7.81585,6.87865,14.15175,0.6648
2019/07/29,31.102,4.510536,1.1119,108.66,1.2332,0.6906,7.81655,6.8954,14.26845,0.66245
2019/07/30,31.075,4.511997,1.1145,108.605,1.2164,0.68985,7.82205,6.8872,14.1992,0.6625
2019/07/31,31.096,4.511314,1.1153,108.545,1.21645,0.68895,7.82665,6.8929,14.1616,0.6606
2019/08/01,31.182,4.511661,1.10385,109.145,1.21155,0.68465,7.82675,6.9114,14.4846,0.6555
2019/08/02,31.376,4.502174,1.11,106.915,1.21325,0.67975,7.82155,6.9691,14.6841,0.65275
2019/08/05,31.628,4.469701,1.1137,105.905,1.2121,0.67585,7.8329,7.0761,14.9143,0.6515
2019/08/06,31.51,4.455609,1.121,106.375,1.219,0.6789,7.83285,7.072,14.7962,0.6539
2019/08/07,31.487,4.453931,1.11935,106.275,1.21675,0.67305,7.83995,7.0695,14.87885,0.64245
2019/08/08,31.363,4.436579,1.122,106.035,1.2171,0.6777,7.8411,7.0692,15.07775,0.64635
2019/08/12,31.4,4.418639,1.11645,105.375,1.2055,0.67675,7.8449,7.10625,15.3831,0.64515
2019/08/13,31.506,4.439038,1.1189,105.255,1.2064,0.6766,7.8464,7.0975,15.3581,0.645
2019/08/14,31.402,4.46326,1.1179,106.435,1.2059,0.6777,7.84545,7.03565,15.1713,0.64505
2019/08/15,31.405,4.460609,1.1154,106.225,1.208,0.6778,7.841,7.0405,15.2865,0.64425
2019/08/16,31.366,4.446758,1.10835,106.195,1.2124,0.6781,7.8401,7.0537,15.1675,0.6429
2019/08/19,31.352,4.444742,1.11055,106.555,1.21265,0.67735,7.84375,7.05375,15.3417,0.64155
2019/08/20,31.405,4.440604,1.10755,106.415,1.2094,0.67815,7.84445,7.07225,15.3647,0.6412
2019/08/21,31.366,4.43992,1.10945,106.525,1.2137,0.6781,7.84345,7.06455,15.25785,0.6404
2019/08/22,31.384,4.426964,1.1106,106.445,1.2148,0.67725,7.84225,7.0893,15.1697,0.63855
2019/08/23,31.402,4.428812,1.1072,106.605,1.22,0.6759,7.8402,7.0904,15.13995,0.6385
2019/08/26,31.451,4.391472,1.1115,105.785,1.22495,0.6751,7.8445,7.16185,15.28505,0.6367
2019/08/27,31.415,4.378686,1.11085,105.78,1.2245,0.6752,7.8454,7.17455,15.2965,0.6371
2019/08/28,31.42,4.382147,1.1087,105.765,1.2241,0.6747,7.84605,7.17,15.2828,0.6343
2019/08/29,31.442,4.394177,1.10765,106.135,1.2194,0.6739,7.84465,7.1554,15.34955,0.63335
2019/08/30,31.41,4.396552,1.1038,106.455,1.21735,0.67165,7.8436,7.14425,15.2545,0.6299
2019/09/02,31.402,4.376685,1.09785,106.295,1.2109,0.67265,7.8427,7.17485,15.1504,0.6307
2019/09/03,31.432,4.375272,1.09405,106.055,1.1982,0.6721,7.8438,7.184,15.2421,0.62925
2019/09/04,31.365,4.384012,1.0988,106.245,1.2163,0.6783,7.83825,7.1544,14.91675,0.6354
2019/09/05,31.28,4.376791,1.1039,106.505,1.2258,0.681,7.8398,7.1468,14.76505,0.6375
2019/09/06,31.257,4.389295,1.1046,107.025,1.2299,0.6828,7.838,7.1212,14.7958,0.64035
2019/09/09,31.25,4.385594,1.1034,106.94,1.2281,0.6858,7.8404,7.1256,14.79255,0.6419
2019/09/10,31.23,4.395341,1.1038,107.255,1.2316,0.68575,7.84095,7.10525,14.736,0.64215
2019/09/11,31.22,4.390812,1.1031,107.825,1.23615,0.68665,7.84005,7.1103,14.6969,0.6416
2019/09/12,31.055,4.387047,1.1023,107.87,1.2329,0.68865,7.8293,7.0788,14.6101,0.6447
2019/09/16,31.002,4.390813,1.10655,107.875,1.2449,0.68785,7.82025,7.06065,14.6492,0.6386
2019/09/17,31.035,4.379163,1.1018,108.175,1.2414,0.6844,7.82435,7.08695,14.7223,0.63355
2019/09/18,31,4.374813,1.1055,108.195,1.2476,0.6834,7.82805,7.086,14.63475,0.6337
2019/09/19,31.006,4.372125,1.106,108.035,1.24745,0.67955,7.82815,7.09175,14.6595,0.6315
2019/09/20,30.98,4.373385,1.1056,107.89,1.2563,0.68025,7.8338,7.08375,14.7649,0.62845
2019/09/23,31.057,4.360838,1.0979,107.525,1.2435,0.67705,7.83955,7.1218,14.9525,0.62655
2019/09/24,31.013,4.365328,1.099,107.625,1.2422,0.678,7.8399,7.1044,14.8688,0.6296
2019/09/25,31.034,4.355032,1.0997,107.335,1.2446,0.67795,7.83895,7.126,14.9974,0.6326
2019/09/26,31.04,4.354353,1.09445,107.655,1.2334,0.67545,7.83785,7.1285,15.05985,0.6298
2019/09/27,31.042,4.361836,1.09205,107.87,1.22905,0.67595,7.8406,7.11675,15.0923,0.62925
2019/10/01,31.045,4.339594,1.0886,108.39,1.2281,0.66945,7.84145,7.1539,15.2297,0.62215
2019/10/02,31.063,4.342763,1.09135,107.715,1.2276,0.6695,7.8401,7.1528,15.3859,0.6244
2019/10/03,31.064,4.350451,1.0946,107.245,1.2291,0.67115,7.842,7.1404,15.16705,0.62695
2019/10/04,30.973,4.345822,1.0971,106.775,1.23335,0.67545,7.8429,7.1271,15.16805,0.6322
2019/10/07,30.902,4.332924,1.0967,106.845,1.2297,0.67425,7.84415,7.1319,15.1281,0.6305
2019/10/08,30.842,4.325251,1.09865,107.185,1.22785,0.6752,7.84405,7.1307,15.1673,0.6316
2019/10/09,30.85,4.318599,1.09835,107.245,1.22325,0.6742,7.84365,7.1435,15.2135,0.63135
2019/10/14,30.62,4.330617,1.10195,108.235,1.2578,0.6762,7.84415,7.0706,14.8462,0.6298
2019/10/15,30.686,4.335656,1.10295,108.365,1.2663,0.67685,7.84435,7.0776,14.77085,0.6287
2019/10/16,30.722,4.323077,1.1037,108.665,1.2738,0.67345,7.84495,7.1065,14.99805,0.62715
2019/10/17,30.681,4.328997,1.1072,108.805,1.2785,0.67925,7.84465,7.0873,14.84905,0.63115
2019/10/18,30.611,4.319794,1.1123,108.665,1.2877,0.68335,7.8433,7.0862,14.78045,0.63685
2019/10/21,30.592,4.329686,1.11725,108.625,1.2985,0.68745,7.8421,7.06565,14.7708,0.64
2019/10/22,30.594,4.320576,1.11435,108.525,1.2952,0.68655,7.84315,7.081,14.7421,0.6425
2019/10/23,30.611,4.327538,1.11255,108.395,1.28815,0.68445,7.84235,7.07355,14.63075,0.64055
2019/10/24,30.586,4.32691,1.1131,108.665,1.28945,0.6835,7.8391,7.0688,14.63435,0.6397
2019/10/25,30.594,4.328959,1.11195,108.62,1.28565,0.68335,7.83735,7.0673,14.6485,0.6371
2019/10/28,30.572,4.331013,1.1095,108.755,1.2849,0.6821,7.83855,7.05885,14.549,0.6348
2019/10/29,30.522,4.32393,1.1084,108.845,1.2845,0.68495,7.84065,7.05885,14.54585,0.6351
2019/10/30,30.533,4.32619,1.1118,108.865,1.2894,0.687,7.83965,7.0577,14.6184,0.6349
2019/10/31,30.462,4.33063,1.1165,108.57,1.2944,0.6917,7.83765,7.0341,15.02985,0.6422
2019/11/01,30.479,4.329024,1.11645,107.965,1.29685,0.69095,7.8381,7.0406,15.05215,0.64375
2019/11/04,30.405,4.326175,1.1151,108.425,1.293,0.69155,7.83805,7.02815,14.83695,0.64535
2019/11/05,30.371,4.338315,1.1136,108.875,1.2899,0.69135,7.83655,7.00065,14.756,0.64165
2019/11/06,30.4,4.342306,1.1079,109.015,1.28835,0.6894,7.83175,7.0009,14.7861,0.6368
2019/11/07,30.406,4.349943,1.1072,108.975,1.28705,0.68915,7.82455,6.99,14.7635,0.63655
2019/11/08,30.412,4.354664,1.1048,109.275,1.2817,0.6884,7.82505,6.9838,14.77535,0.6367
2019/11/11,30.435,4.341827,1.1023,108.985,1.2799,0.68565,7.83315,7.0097,14.9235,0.63485
2019/11/12,30.422,4.34417,1.1025,109.265,1.28355,0.6845,7.8271,7.00295,14.8786,0.63345
2019/11/13,30.503,4.346678,1.10035,109.075,1.28405,0.6844,7.83005,7.01755,14.92605,0.6403
2019/11/14,30.582,4.354479,1.10115,108.705,1.2837,0.68005,7.82745,7.0231,14.9246,0.63935
2019/11/15,30.538,4.355818,1.1022,108.515,1.2876,0.6794,7.8285,7.01085,14.772,0.6392
2019/11/18,30.501,4.349382,1.10635,108.965,1.2956,0.68195,7.82845,7.0127,14.7314,0.6409
2019/11/19,30.509,4.342926,1.1071,108.675,1.2953,0.68035,7.8275,7.025,14.769,0.6401
2019/11/20,30.5,4.33344,1.1063,108.405,1.29075,0.68125,7.8257,7.0383,14.846,0.6417
2019/11/21,30.524,4.336789,1.108,108.525,1.29335,0.67995,7.82375,7.0384,14.7663,0.64235
2019/11/22,30.517,4.337137,1.1066,108.655,1.29185,0.6791,7.8238,7.0362,14.6384,0.64125
2019/11/25,30.507,4.340231,1.1029,108.875,1.2873,0.6794,7.8272,7.0289,14.6948,0.6422
2019/11/26,30.512,4.338135,1.10135,108.945,1.2868,0.67775,7.82785,7.03345,14.8104,0.64185
2019/11/27,30.515,4.345672,1.10095,109.19,1.2844,0.67795,7.82865,7.02195,14.7883,0.64295
2019/11/28,30.505,4.33955,1.1009,109.405,1.29295,0.6764,7.8285,7.02955,14.788,0.6425
2019/11/29,30.513,4.339986,1.10075,109.495,1.291,0.6776,7.82735,7.03065,14.69205,0.64285
2019/12/02,30.509,4.332064,1.10195,109.625,1.29205,0.67785,7.8288,7.0426,14.6871,0.64565
2019/12/03,30.507,4.32992,1.1077,109.135,1.297,0.68435,7.8293,7.04565,14.56705,0.65175
2019/12/04,30.508,4.311726,1.10825,108.475,1.30355,0.6818,7.82855,7.0756,14.6295,0.6511
2019/12/05,30.5,4.330268,1.10855,108.9,1.314,0.68465,7.8289,7.04345,14.5632,0.65405
2019/12/06,30.5,4.338778,1.1107,108.655,1.31465,0.68435,7.8289,7.02965,14.63085,0.6565
2019/12/09,30.502,4.335524,1.10675,108.535,1.3167,0.6827,7.82815,7.03535,14.6451,0.6556
2019/12/10,30.503,4.334751,1.1072,108.635,1.31395,0.68275,7.8264,7.03685,14.64165,0.6563
2019/12/11,30.505,4.334791,1.1084,108.735,1.3117,0.68235,7.81925,7.03725,14.7482,0.6538
2019/12/12,30.406,4.324068,1.1137,108.625,1.3205,0.6883,7.8062,7.0318,14.681,0.6584
2019/12/13,30.317,4.34288,1.118,109.635,1.342,0.6922,7.80295,6.98085,14.43335,0.66175
2019/12/16,30.263,4.321012,1.1139,109.425,1.3369,0.6876,7.78995,7.0037,14.5011,0.6597
2019/12/17,30.21,4.315952,1.11405,109.58,1.3254,0.6851,7.7898,6.9996,14.4294,0.6585
2019/12/18,30.233,4.318149,1.113,109.445,1.3096,0.68445,7.78865,7.0014,14.449,0.6559
2019/12/19,30.208,4.313612,1.11255,109.575,1.3124,0.68785,7.79335,7.00295,14.31375,0.6589
2019/12/20,30.21,4.310907,1.1119,109.365,1.30245,0.6892,7.7975,7.0078,14.2267,0.6596
2019/12/23,30.215,4.312043,1.10825,109.345,1.3024,0.6912,7.7892,7.0071,14.2511,0.6615
2019/12/24,30.205,4.310827,1.1085,109.4,1.2932,0.69225,7.78615,7.0068,14.20275,0.6635
2019/12/25,30.203,4.320902,1.10895,109.45,1.2983,0.6922,7.7905,6.99,14.1769,0.6636
2019/12/26,30.201,4.316569,1.10925,109.555,1.2988,0.69285,7.78725,6.99655,14.1621,0.66495
2019/12/27,30.203,4.316764,1.1137,109.485,1.3033,0.69535,7.78795,6.9967,14.09765,0.6677
2019/12/30,30.135,4.316809,1.1204,109.155,1.31155,0.6989,7.7866,6.98085,13.9782,0.6712
2019/12/31,30.106,4.321235,1.1204,108.635,1.31345,0.70075,7.78735,6.967,14.0599,0.6729
2020/01/02,30.114,4.324973,1.121,108.815,1.321,0.69995,7.78975,6.9628,13.9774,0.67215
2020/01/03,30.105,4.318171,1.11595,108.005,1.3098,0.6955,7.7795,6.9717,14.249,0.6665
