,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
0,37.85,38.15,38.0,38.0,0.0,127723.0,30.006,4.837570735324939,2013-04-09
1,37.8,38.1,37.8,37.9,1.0,154659.0,29.991999999999997,4.842300706357215,2013-04-10
2,38.0,38.95,38.0,38.8,0.0,192407.0,29.930999999999997,4.829683894599261,2013-04-11
3,38.2,38.8,38.8,38.2,0.0,184212.0,29.935,4.8357914802190525,2013-04-12
4,38.1,38.5,38.2,38.15,0.0,130700.0,29.93,4.837210805743885,2013-04-15
5,37.7,38.15,37.8,38.0,1.0,133250.0,29.909000000000002,4.836435374589674,2013-04-16
6,38.05,38.5,38.05,38.4,1.0,111076.0,29.854,4.835791400409813,2013-04-17
7,38.3,38.9,38.3,38.7,1.0,249261.0,29.878,4.834471376330863,2013-04-18
8,38.6,39.15,38.7,38.9,1.0,321656.0,29.818,4.825504713355181,2013-04-19
9,39.0,39.4,39.3,39.05,0.0,357490.0,29.801,4.821700158560657,2013-04-22
10,38.55,39.2,39.2,38.65,1.0,286415.0,29.820999999999998,4.827669942205889,2013-04-23
11,38.7,39.05,39.0,38.75,1.0,286288.0,29.789,4.822255317771231,2013-04-24
12,38.75,39.4,38.75,39.0,1.0,393488.0,29.701,4.814244497033747,2013-04-25
13,38.7,39.2,39.0,39.1,1.0,434710.0,29.609,4.803770462546847,2013-04-26
14,39.15,41.0,39.2,40.6,0.0,1559626.0,29.56,4.794809407948094,2013-04-29
15,40.1,40.9,40.9,40.4,1.0,772215.0,29.478,4.781508515815085,2013-04-30
16,40.0,40.8,40.45,40.5,1.0,599283.0,29.525,4.797653577725238,2013-05-02
17,40.6,42.3,40.6,41.6,1.0,1309846.0,29.531999999999996,4.797115103472921,2013-05-03
18,41.55,42.6,41.9,42.1,0.0,1212488.0,29.503,4.791314797973236,2013-05-06
19,41.6,42.5,42.15,41.75,1.0,637382.0,29.535,4.796316896319333,2013-05-07
20,41.65,42.4,42.0,42.1,1.0,670211.0,29.443,4.7928180168154775,2013-05-08
21,41.9,42.5,42.5,42.3,0.0,486755.0,29.399,4.7932240419339855,2013-05-09
22,41.75,42.45,42.3,41.85,0.0,413895.0,29.6,4.820454360394105,2013-05-10
23,41.7,42.05,41.7,41.8,0.0,333960.0,29.864,4.858304864161379,2013-05-13
24,40.7,42.0,41.8,40.9,1.0,674836.0,29.82,4.854463762453604,2013-05-14
25,41.65,42.95,41.9,42.45,1.0,892646.0,29.862,4.85876993166287,2013-05-15
26,42.3,42.9,42.7,42.5,1.0,561562.0,29.92,4.866306681413051,2013-05-16
27,42.5,43.5,42.7,42.55,1.0,1039040.0,29.973000000000003,4.88155633911776,2013-05-17
28,42.55,43.3,42.55,42.9,0.0,588454.0,29.964000000000002,4.88013029315961,2013-05-20
29,42.55,43.1,43.1,42.8,1.0,524708.0,29.816,4.862004582181672,2013-05-21
30,42.7,43.05,43.0,43.05,0.0,345953.0,29.791999999999998,4.857615705073332,2013-05-22
31,42.6,43.0,43.0,43.0,0.0,349330.0,29.951999999999998,4.882867902381767,2013-05-23
32,41.9,42.8,42.8,42.1,1.0,526944.0,29.949,4.886282059648894,2013-05-24
33,41.9,42.7,42.1,42.7,0.0,214624.0,29.866999999999997,4.875528493772343,2013-05-27
34,42.05,42.6,42.6,42.25,1.0,258189.0,29.904,4.884757999967331,2013-05-28
35,42.25,42.65,42.25,42.55,1.0,348125.0,29.954,4.887576281695657,2013-05-29
36,42.3,42.8,42.3,42.7,0.0,147542.0,29.97,4.89002741156507,2013-05-30
37,42.4,42.9,42.7,42.55,0.0,263405.0,29.953000000000003,4.880842777646513,2013-05-31
38,41.6,42.3,42.0,41.8,0.0,587253.0,29.948,4.883569238797208,2013-06-03
39,41.25,42.0,41.8,41.35,0.0,323190.0,29.903000000000002,4.878498421580703,2013-06-04
40,40.9,41.5,41.35,41.35,1.0,196581.0,29.872,4.875230525680153,2013-06-05
41,41.0,41.7,41.0,41.45,0.0,167595.0,29.791999999999998,4.858566338054583,2013-06-06
42,41.1,41.9,41.65,41.1,1.0,308411.0,29.67,4.834018980896909,2013-06-07
43,41.05,41.7,41.2,41.45,1.0,211304.0,29.819000000000003,4.861661367897612,2013-06-10
44,41.2,41.8,41.3,41.7,0.0,299270.0,29.921999999999997,4.878454389826363,2013-06-11
