,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
88,96.0,97.4,96.0,97.2,0.0,34392082.0,29.951,4.890637884441106,2013-08-13
89,95.8,97.3,96.0,96.8,0.0,44023158.0,29.965999999999998,4.8971253942573245,2013-08-14
90,95.3,96.4,96.4,96.0,1.0,42687594.0,29.959,4.898943650456225,2013-08-15
91,95.2,97.5,95.4,96.5,0.0,37698875.0,29.938000000000002,4.899315130141638,2013-08-16
92,95.3,96.1,95.5,95.5,0.0,52061061.0,29.96,4.896544961265649,2013-08-19
93,94.4,95.4,95.2,94.4,1.0,42471292.0,29.98,4.896692527562271,2013-08-20
94,92.9,94.9,93.0,94.5,1.0,60311712.0,29.995,4.898262459990855,2013-08-22
95,95.5,97.3,95.7,97.0,0.0,44454018.0,29.979,4.897089091443693,2013-08-23
96,96.1,97.6,97.6,96.8,0.0,18698683.0,29.954,4.893964643989152,2013-08-26
97,95.6,96.8,96.0,95.6,1.0,24474640.0,29.982,4.897179164693007,2013-08-27
98,95.1,97.3,95.6,96.8,1.0,35977333.0,29.984,4.898145879277955,2013-08-28
99,96.9,98.9,96.9,98.7,1.0,52396628.0,29.945,4.892454232802072,2013-08-29
100,98.8,100.5,99.6,100.5,1.0,38965628.0,29.925,4.889426258302222,2013-08-30
101,99.6,102.0,100.0,102.0,0.0,30859517.0,29.8,4.872067358783618,2013-09-02
102,101.5,103.0,103.0,102.0,0.0,33838396.0,29.774,4.864635242218773,2013-09-03
103,100.0,101.5,100.5,100.5,1.0,25229190.0,29.811,4.8715560349053835,2013-09-04
104,103.0,105.5,105.0,103.0,1.0,34987213.0,29.663,4.845747331106192,2013-09-18
105,102.5,106.0,103.0,105.5,0.0,57281171.0,29.575,4.833464077923775,2013-09-23
106,104.0,105.5,105.0,105.0,0.0,28676262.0,29.573,4.832623846914347,2013-09-24
107,103.0,104.5,104.5,103.0,0.0,35289731.0,29.590999999999998,4.83418283996602,2013-09-25
108,101.5,103.5,103.5,101.5,1.0,23059548.0,29.569000000000003,4.832720438015854,2013-09-26
109,102.0,103.5,103.5,103.0,0.0,26663268.0,29.576,4.832205992876516,2013-09-27
110,100.0,102.0,100.5,100.5,1.0,46224704.0,29.57,4.832804890007519,2013-09-30
111,100.5,102.5,100.5,101.5,1.0,22927118.0,29.545,4.826431430205015,2013-10-01
112,102.0,103.5,103.5,103.0,1.0,14707576.0,29.498,4.818753573470555,2013-10-02
113,103.0,106.0,103.5,105.0,0.0,50840661.0,29.413,4.804868087886955,2013-10-03
114,103.5,105.0,104.5,104.0,0.0,21986837.0,29.36,4.796210079228947,2013-10-04
115,102.0,104.0,103.5,103.0,1.0,24399946.0,29.38,4.79947725230744,2013-10-07
116,103.0,105.5,103.5,105.0,0.0,35150548.0,29.401999999999997,4.805426166544087,2013-10-08
117,103.0,105.5,104.0,105.0,1.0,26186338.0,29.441999999999997,4.811413256634854,2013-10-09
118,105.0,107.5,105.0,106.5,0.0,59435121.0,29.401999999999997,4.805858171446317,2013-10-11
119,105.0,106.5,106.5,105.0,1.0,18800943.0,29.395,4.806285205078524,2013-10-14
120,106.0,107.0,106.5,107.0,0.0,21681637.0,29.364,4.810497776103143,2013-10-15
121,106.0,108.0,108.0,106.0,1.0,19077342.0,29.418000000000003,4.823888232979143,2013-10-16
122,107.0,108.0,107.5,107.0,1.0,28186591.0,29.393,4.820697855590636,2013-10-17
123,108.5,110.0,108.5,110.0,0.0,60125471.0,29.389,4.8234830704590586,2013-10-18
124,109.5,111.5,111.0,110.0,1.0,41327324.0,29.408,4.824819733722714,2013-10-21
125,109.5,111.5,110.0,111.5,0.0,39837171.0,29.406999999999996,4.825566130620282,2013-10-22
126,110.0,111.5,111.0,111.0,0.0,23057730.0,29.399,4.8296425285845705,2013-10-23
127,108.5,110.0,109.0,110.0,0.0,21570336.0,29.39,4.832530378019304,2013-10-24
128,106.5,109.0,108.5,107.0,1.0,37244499.0,29.405,4.834480094042599,2013-10-25
129,107.5,109.5,108.0,109.5,0.0,21241672.0,29.408,4.833662064431295,2013-10-28
130,108.0,109.5,108.5,109.5,1.0,21531323.0,29.415,4.831596323946091,2013-10-29
131,109.0,110.0,109.0,110.0,0.0,16768421.0,29.425,4.8303032790249105,2013-10-30
132,108.0,109.5,108.5,109.5,0.0,23098870.0,29.4,4.824457043461137,2013-10-31
133,108.5,110.5,110.5,109.5,0.0,10870454.0,29.412,4.826149024498302,2013-11-01
134,108.0,109.0,108.0,109.0,0.0,9642456.0,29.421,4.8240637502459505,2013-11-04
135,106.5,109.0,108.5,106.5,1.0,21861325.0,29.396,4.821782990240302,2013-11-05
136,106.5,107.5,106.5,107.0,0.0,17440575.0,29.412,4.825396825396825,2013-11-06
137,106.0,107.5,107.0,107.0,0.0,15944496.0,29.414,4.826794007121877,2013-11-07
138,105.0,106.5,105.0,106.0,0.0,31481367.0,29.418000000000003,4.829748809719258,2013-11-08
139,104.5,106.0,105.0,104.5,1.0,21491766.0,29.482,4.840653476726049,2013-11-11
140,104.5,106.0,106.0,105.0,0.0,31992852.0,29.565,4.852926693148617,2013-11-12
141,103.0,105.0,105.0,103.0,1.0,26708973.0,29.593000000000004,4.858519606957864,2013-11-13
142,103.5,104.5,104.0,103.5,1.0,29933608.0,29.563000000000002,4.852717886425752,2013-11-14
143,103.5,104.5,103.5,104.0,0.0,19904673.0,29.573,4.854996921814078,2013-11-15
144,104.0,105.0,104.5,104.0,1.0,25297464.0,29.555,4.8516834381207214,2013-11-18
145,104.0,105.5,104.5,105.0,0.0,34510121.0,29.476,4.839032718795659,2013-11-19
146,102.5,104.0,104.0,103.0,0.0,46675350.0,29.5,4.842177831032615,2013-11-20
147,100.5,103.0,102.0,101.0,0.0,57002648.0,29.575,4.854209580396051,2013-11-21
148,100.0,101.5,100.0,100.0,1.0,57158109.0,29.578000000000003,4.854821501846533,2013-11-22
149,101.0,102.5,101.0,101.0,1.0,30949392.0,29.594,4.8574476815757075,2013-11-25
150,101.5,105.0,102.0,103.5,1.0,47194676.0,29.592,4.857278860200581,2013-11-26
151,104.5,105.5,105.0,105.0,0.0,22853577.0,29.605,4.859332939399908,2013-11-27
152,104.5,105.5,105.0,105.0,0.0,22995978.0,29.6,4.85966885297039,2013-11-28
153,104.0,105.0,104.5,105.0,0.0,34465306.0,29.608,4.859785472182783,2013-11-29
154,104.0,105.5,105.0,104.5,0.0,19042556.0,29.572,4.854832751898215,2013-12-02
155,103.5,105.0,104.0,104.0,1.0,26811219.0,29.599,4.858228492174869,2013-12-03
156,103.5,105.5,103.5,105.0,0.0,23630506.0,29.586,4.85697165699464,2013-12-04
157,103.5,105.0,105.0,104.0,0.0,25209310.0,29.6,4.858193277310924,2013-12-05
158,103.0,104.5,103.0,103.0,1.0,25358888.0,29.579,4.858015668369275,2013-12-06
159,104.0,105.0,104.0,105.0,0.0,23971547.0,29.56,4.861882087846117,2013-12-09
160,104.0,105.0,104.5,104.0,1.0,22935827.0,29.56,4.867726610293693,2013-12-10
161,103.5,105.0,103.5,105.0,0.0,24614282.0,29.569000000000003,4.87101344227728,2013-12-11
162,103.0,104.5,104.5,103.0,0.0,18536758.0,29.601999999999997,4.871634520439734,2013-12-12
163,102.5,103.5,102.5,102.5,0.0,28297055.0,29.604,4.875012350558245,2013-12-13
164,102.0,103.0,102.5,102.0,1.0,18772079.0,29.624000000000002,4.8839356370350835,2013-12-16
165,103.0,104.5,103.0,103.5,0.0,26232839.0,29.636,4.881970183675151,2013-12-17
166,101.0,103.0,102.5,101.0,1.0,66102080.0,29.686,4.889642904203452,2013-12-18
167,101.5,103.0,102.0,102.5,0.0,27824774.0,29.794,4.906946869132712,2013-12-19
168,101.5,103.5,101.5,102.0,1.0,37618688.0,29.906,4.925230566534914,2013-12-20
169,103.0,104.5,103.0,104.0,0.0,28393645.0,29.962,4.934859589887178,2013-12-23
170,103.0,104.0,104.0,103.0,0.0,14079188.0,30.0,4.941036958956453,2013-12-24
171,102.5,103.5,102.5,103.0,1.0,9789067.0,29.996,4.939239255722049,2013-12-25
172,103.0,104.0,103.0,104.0,1.0,6793911.0,30.000999999999998,4.94160860470096,2013-12-26
173,103.0,104.5,103.5,104.5,1.0,24135217.0,29.98,4.93888175018945,2013-12-27
174,104.0,106.0,104.0,106.0,0.0,44280098.0,29.926,4.934049990107498,2013-12-30
