,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
0,14.9,15.1,14.9,14.95,1.0,785071.0,30.006,4.837570735324939,2013-04-09
1,14.95,15.1,14.95,15.0,1.0,389713.0,29.991999999999997,4.842300706357215,2013-04-10
2,15.05,15.3,15.05,15.3,0.0,457637.0,29.930999999999997,4.829683894599261,2013-04-11
3,15.15,15.45,15.4,15.2,0.0,417243.0,29.935,4.8357914802190525,2013-04-12
4,15.0,15.2,15.05,15.0,0.0,594738.0,29.93,4.837210805743885,2013-04-15
5,14.6,14.9,14.8,14.8,1.0,578039.0,29.909000000000002,4.836435374589674,2013-04-16
6,14.8,15.35,14.8,15.1,1.0,527233.0,29.854,4.835791400409813,2013-04-17
7,15.1,15.25,15.15,15.2,0.0,494842.0,29.878,4.834471376330863,2013-04-18
8,14.9,15.2,15.15,15.1,0.0,671535.0,29.818,4.825504713355181,2013-04-19
9,15.05,15.2,15.1,15.05,1.0,329244.0,29.801,4.821700158560657,2013-04-22
10,15.05,15.2,15.1,15.2,0.0,255521.0,29.820999999999998,4.827669942205889,2013-04-23
11,15.15,15.2,15.2,15.15,0.0,396850.0,29.789,4.822255317771231,2013-04-24
12,15.05,15.15,15.1,15.1,1.0,590353.0,29.701,4.814244497033747,2013-04-25
13,15.05,15.45,15.15,15.2,1.0,1107401.0,29.609,4.803770462546847,2013-04-26
14,15.2,15.4,15.3,15.3,1.0,603831.0,29.56,4.794809407948094,2013-04-29
15,15.25,15.45,15.3,15.35,0.0,753232.0,29.478,4.781508515815085,2013-04-30
16,15.2,15.3,15.25,15.3,0.0,248716.0,29.525,4.797653577725238,2013-05-02
17,15.25,15.35,15.3,15.3,1.0,320689.0,29.531999999999996,4.797115103472921,2013-05-03
18,15.3,15.5,15.3,15.35,1.0,711549.0,29.503,4.791314797973236,2013-05-06
19,15.4,15.5,15.45,15.5,0.0,1080943.0,29.535,4.796316896319333,2013-05-07
20,15.4,15.5,15.5,15.4,1.0,510773.0,29.443,4.7928180168154775,2013-05-08
21,15.4,15.55,15.5,15.5,1.0,883374.0,29.399,4.7932240419339855,2013-05-09
22,15.45,15.6,15.5,15.6,0.0,550060.0,29.6,4.820454360394105,2013-05-10
23,15.45,15.6,15.6,15.45,1.0,456640.0,29.864,4.858304864161379,2013-05-13
24,15.4,15.55,15.45,15.5,0.0,231341.0,29.82,4.854463762453604,2013-05-14
25,15.5,15.6,15.5,15.5,1.0,316571.0,29.862,4.85876993166287,2013-05-15
26,15.55,15.7,15.55,15.7,1.0,701021.0,29.92,4.866306681413051,2013-05-16
27,15.65,15.95,15.7,15.85,1.0,1229766.0,29.973000000000003,4.88155633911776,2013-05-17
28,15.9,16.15,15.9,16.0,0.0,1254104.0,29.964000000000002,4.88013029315961,2013-05-20
29,15.85,16.1,16.0,15.85,0.0,639655.0,29.816,4.862004582181672,2013-05-21
30,15.8,15.95,15.85,15.85,0.0,550488.0,29.791999999999998,4.857615705073332,2013-05-22
31,15.6,15.85,15.8,15.6,1.0,709770.0,29.951999999999998,4.882867902381767,2013-05-23
