,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
0,9.24,9.4,9.28,9.27,1.0,1721998.0,30.006,4.837570735324939,2013-04-09
1,9.25,9.36,9.27,9.31,1.0,998800.0,29.991999999999997,4.842300706357215,2013-04-10
2,9.33,9.42,9.33,9.35,1.0,1243488.0,29.930999999999997,4.829683894599261,2013-04-11
3,9.27,9.39,9.36,9.39,0.0,1160397.0,29.935,4.8357914802190525,2013-04-12
4,9.22,9.35,9.22,9.22,1.0,647933.0,29.93,4.837210805743885,2013-04-15
5,9.11,9.31,9.17,9.31,0.0,567817.0,29.909000000000002,4.836435374589674,2013-04-16
6,9.29,9.37,9.35,9.31,1.0,1209912.0,29.854,4.835791400409813,2013-04-17
7,9.28,9.35,9.28,9.34,1.0,566499.0,29.878,4.834471376330863,2013-04-18
8,9.27,9.39,9.35,9.37,0.0,971879.0,29.818,4.825504713355181,2013-04-19
9,9.35,9.39,9.37,9.36,0.0,495733.0,29.801,4.821700158560657,2013-04-22
10,9.3,9.48,9.3,9.32,1.0,1902052.0,29.820999999999998,4.827669942205889,2013-04-23
11,9.32,9.4,9.38,9.39,0.0,1600918.0,29.789,4.822255317771231,2013-04-24
12,9.28,9.43,9.3,9.28,1.0,2467798.0,29.701,4.814244497033747,2013-04-25
13,9.28,9.38,9.38,9.29,1.0,1089396.0,29.609,4.803770462546847,2013-04-26
14,9.3,9.4,9.3,9.35,0.0,998706.0,29.56,4.794809407948094,2013-04-29
15,9.34,9.45,9.35,9.34,1.0,2783189.0,29.478,4.781508515815085,2013-04-30
16,9.34,9.42,9.34,9.36,1.0,1698726.0,29.525,4.797653577725238,2013-05-02
17,9.36,9.47,9.46,9.39,1.0,1956433.0,29.531999999999996,4.797115103472921,2013-05-03
18,10.0,10.0,10.0,10.0,1.0,22475772.0,29.503,4.791314797973236,2013-05-06
19,10.3,10.7,10.65,10.5,0.0,45278482.0,29.535,4.796316896319333,2013-05-07
20,10.3,10.5,10.5,10.3,1.0,8844644.0,29.443,4.7928180168154775,2013-05-08
21,10.3,10.5,10.4,10.35,1.0,5425675.0,29.399,4.7932240419339855,2013-05-09
22,10.3,10.45,10.45,10.4,0.0,3862301.0,29.6,4.820454360394105,2013-05-10
23,10.25,10.4,10.3,10.3,0.0,4609643.0,29.864,4.858304864161379,2013-05-13
24,10.25,10.35,10.35,10.3,1.0,3460289.0,29.82,4.854463762453604,2013-05-14
25,10.3,10.5,10.35,10.45,1.0,6845605.0,29.862,4.85876993166287,2013-05-15
26,10.4,10.6,10.5,10.5,0.0,8350433.0,29.92,4.866306681413051,2013-05-16
27,10.45,10.55,10.45,10.45,0.0,3994737.0,29.973000000000003,4.88155633911776,2013-05-17
28,10.3,10.45,10.4,10.35,0.0,4272071.0,29.964000000000002,4.88013029315961,2013-05-20
29,10.2,10.4,10.3,10.3,1.0,6455172.0,29.816,4.862004582181672,2013-05-21
30,10.3,10.4,10.35,10.35,0.0,6561976.0,29.791999999999998,4.857615705073332,2013-05-22
31,10.15,10.4,10.35,10.2,0.0,12141070.0,29.951999999999998,4.882867902381767,2013-05-23
32,10.1,10.3,10.3,10.15,1.0,2618399.0,29.949,4.886282059648894,2013-05-24
33,10.2,10.3,10.2,10.25,0.0,2495351.0,29.866999999999997,4.875528493772343,2013-05-27
34,10.2,10.3,10.3,10.2,1.0,1364424.0,29.904,4.884757999967331,2013-05-28
35,10.25,10.4,10.3,10.25,0.0,4787960.0,29.954,4.887576281695657,2013-05-29
36,10.25,10.35,10.3,10.25,0.0,1587859.0,29.97,4.89002741156507,2013-05-30
37,10.25,10.4,10.4,10.25,1.0,3583034.0,29.953000000000003,4.880842777646513,2013-05-31
38,10.2,10.45,10.25,10.45,0.0,3178141.0,29.948,4.883569238797208,2013-06-03
39,10.25,10.5,10.45,10.3,0.0,3163797.0,29.903000000000002,4.878498421580703,2013-06-04
40,10.2,10.3,10.3,10.2,0.0,1694932.0,29.872,4.875230525680153,2013-06-05
41,10.1,10.2,10.2,10.15,0.0,1843809.0,29.791999999999998,4.858566338054583,2013-06-06
42,10.15,10.35,10.25,10.15,1.0,3130509.0,29.67,4.834018980896909,2013-06-07
43,10.2,10.3,10.25,10.2,0.0,1103022.0,29.819000000000003,4.861661367897612,2013-06-10
44,10.15,10.3,10.3,10.2,0.0,1772876.0,29.921999999999997,4.878454389826363,2013-06-11
45,9.99,10.15,10.15,9.99,1.0,3793716.0,29.941,4.87662263628516,2013-06-13
46,9.96,10.15,10.0,10.1,1.0,2851838.0,29.88,4.870614124454949,2013-06-14
47,10.15,10.25,10.15,10.25,1.0,3990312.0,29.88,4.8776506309277,2013-06-17
48,10.25,10.6,10.3,10.5,0.0,8126095.0,29.91,4.879202623121972,2013-06-18
49,10.2,10.5,10.5,10.2,0.0,5096224.0,29.91,4.879401616679037,2013-06-19
50,10.05,10.25,10.15,10.05,0.0,2752770.0,29.962,4.888562571381955,2013-06-20
51,9.9,10.05,10.0,10.0,1.0,4290511.0,30.066999999999997,4.902254903559258,2013-06-21
52,10.0,10.2,10.05,10.1,0.0,2243844.0,30.114,4.906598017091789,2013-06-24
53,9.98,10.1,10.1,10.0,1.0,1845739.0,30.165,4.906513553298254,2013-06-25
54,10.1,10.2,10.15,10.1,0.0,2192409.0,30.093000000000004,4.894881950600617,2013-06-26
55,10.1,10.2,10.2,10.1,1.0,1306082.0,30.021,4.881622166574523,2013-06-27
56,10.15,10.25,10.2,10.15,1.0,3564888.0,30.116999999999997,4.901057770545159,2013-06-28
57,10.15,10.3,10.2,10.25,0.0,1800375.0,29.987,4.892082809925445,2013-07-01
58,10.15,10.3,10.2,10.15,0.0,783126.0,30.002,4.892853648194657,2013-07-02
59,10.05,10.25,10.15,10.1,0.0,1272206.0,30.061999999999998,4.902119055190013,2013-07-03
60,10.1,10.15,10.15,10.1,0.0,645445.0,30.038,4.903122602549663,2013-07-04
61,10.05,10.15,10.1,10.1,0.0,1270653.0,30.045,4.901225102363747,2013-07-05
62,9.95,10.15,10.1,9.96,0.0,2811321.0,30.14,4.909514423938362,2013-07-08
63,9.92,10.0,9.96,9.94,0.0,2040720.0,30.101999999999997,4.9098026423095735,2013-07-09
64,9.91,10.0,9.91,9.93,1.0,1192128.0,30.061999999999998,4.900321124097347,2013-07-10
65,9.93,10.0,9.96,9.95,1.0,1257311.0,29.869,4.870130928894034,2013-07-11
66,9.93,10.0,9.95,9.96,0.0,1372000.0,29.891,4.8675275611066775,2013-07-12
67,9.94,10.05,9.96,9.94,0.0,2255504.0,29.883000000000003,4.8702695655008315,2013-07-15
68,9.9,9.99,9.94,9.94,1.0,1394948.0,29.838,4.862578936646975,2013-07-16
69,9.93,10.05,9.96,9.96,1.0,1101005.0,29.799,4.859628666248094,2013-07-17
70,9.94,10.05,10.0,10.05,0.0,2377251.0,29.935,4.875883636837476,2013-07-18
71,9.98,10.15,10.05,10.05,0.0,2021514.0,29.93,4.875307455490218,2013-07-19
72,9.95,10.05,10.0,9.96,0.0,1556550.0,29.91,4.873955057278342,2013-07-22
73,9.96,10.0,9.96,9.96,0.0,1087036.0,29.886,4.867981691723812,2013-07-23
74,9.94,10.05,9.97,9.94,1.0,1905369.0,29.905,4.872902069415024,2013-07-24
75,9.94,10.0,9.94,9.95,0.0,436337.0,29.965999999999998,4.8826428775102855,2013-07-25
76,9.93,10.0,9.95,9.94,0.0,480379.0,29.901999999999997,4.875591064731779,2013-07-26
77,9.93,10.0,9.95,9.94,1.0,2680287.0,29.934,4.882162021104823,2013-07-29
