,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
0,66.9,69.2,68.4,67.1,1.0,3568182.0,30.006,4.837570735324939,2013-04-09
1,67.2,68.5,67.2,68.0,1.0,1699039.0,29.991999999999997,4.842300706357215,2013-04-10
2,69.4,72.4,69.4,71.8,0.0,5424477.0,29.930999999999997,4.829683894599261,2013-04-11
3,70.6,72.0,72.0,71.0,1.0,3418035.0,29.935,4.8357914802190525,2013-04-12
4,70.3,71.9,70.8,71.7,1.0,2411807.0,29.93,4.837210805743885,2013-04-15
5,70.5,72.5,70.5,71.8,1.0,2756337.0,29.909000000000002,4.836435374589674,2013-04-16
6,71.9,73.5,72.0,73.2,0.0,3557838.0,29.854,4.835791400409813,2013-04-17
7,72.5,73.5,73.5,72.7,1.0,2221505.0,29.878,4.834471376330863,2013-04-18
8,73.3,74.9,73.3,74.7,1.0,5144883.0,29.818,4.825504713355181,2013-04-19
9,75.0,78.5,75.0,77.0,1.0,8537317.0,29.801,4.821700158560657,2013-04-22
10,76.3,78.5,77.5,77.2,1.0,6328111.0,29.820999999999998,4.827669942205889,2013-04-23
11,76.4,77.8,77.6,77.5,1.0,3212531.0,29.789,4.822255317771231,2013-04-24
12,77.1,78.0,77.9,77.9,1.0,3465615.0,29.701,4.814244497033747,2013-04-25
13,77.9,80.5,77.9,78.3,1.0,6048376.0,29.609,4.803770462546847,2013-04-26
14,77.7,81.0,78.0,80.8,1.0,6945505.0,29.56,4.794809407948094,2013-04-29
15,84.0,86.4,85.0,85.0,1.0,16426240.0,29.478,4.781508515815085,2013-04-30
16,85.0,88.8,85.0,88.8,0.0,10147013.0,29.525,4.797653577725238,2013-05-02
17,86.9,90.2,90.0,87.5,1.0,5316358.0,29.531999999999996,4.797115103472921,2013-05-03
18,86.9,88.4,88.0,87.8,1.0,5485689.0,29.503,4.791314797973236,2013-05-06
19,86.0,88.1,88.0,87.9,1.0,4841679.0,29.535,4.796316896319333,2013-05-07
20,88.4,90.9,88.5,89.9,0.0,10584051.0,29.443,4.7928180168154775,2013-05-08
21,87.9,90.5,90.5,88.0,0.0,4996030.0,29.399,4.7932240419339855,2013-05-09
22,86.8,88.2,88.0,87.3,1.0,3102949.0,29.6,4.820454360394105,2013-05-10
23,86.5,88.1,87.5,88.1,0.0,2723847.0,29.864,4.858304864161379,2013-05-13
24,86.6,88.6,88.5,86.8,0.0,3584736.0,29.82,4.854463762453604,2013-05-14
25,84.0,87.5,86.6,85.7,1.0,4938621.0,29.862,4.85876993166287,2013-05-15
26,85.1,87.7,86.5,87.0,1.0,4122513.0,29.92,4.866306681413051,2013-05-16
27,86.1,88.8,86.1,87.2,0.0,3547329.0,29.973000000000003,4.88155633911776,2013-05-17
28,86.3,87.4,87.4,86.7,1.0,1954500.0,29.964000000000002,4.88013029315961,2013-05-20
29,87.0,89.9,87.7,87.8,0.0,5714362.0,29.816,4.862004582181672,2013-05-21
30,87.5,89.2,88.3,87.6,0.0,2296612.0,29.791999999999998,4.857615705073332,2013-05-22
31,85.1,87.3,87.2,85.1,0.0,4364587.0,29.951999999999998,4.882867902381767,2013-05-23
32,79.5,85.0,85.0,80.4,0.0,10582160.0,29.949,4.886282059648894,2013-05-24
33,77.5,79.8,79.2,79.0,1.0,7568552.0,29.866999999999997,4.875528493772343,2013-05-27
34,79.0,81.0,79.4,81.0,0.0,4945610.0,29.904,4.884757999967331,2013-05-28
35,78.9,81.0,81.0,79.9,0.0,5153558.0,29.954,4.887576281695657,2013-05-29
36,77.5,79.5,78.9,77.9,0.0,5596652.0,29.97,4.89002741156507,2013-05-30
37,76.1,78.7,78.7,76.1,0.0,7887639.0,29.953000000000003,4.880842777646513,2013-05-31
38,75.5,76.6,76.1,75.9,0.0,5285018.0,29.948,4.883569238797208,2013-06-03
39,74.0,76.6,75.9,74.0,0.0,5537284.0,29.903000000000002,4.878498421580703,2013-06-04
40,71.1,74.8,74.0,71.9,0.0,9496993.0,29.872,4.875230525680153,2013-06-05
41,69.7,72.5,71.9,69.8,1.0,9972054.0,29.791999999999998,4.858566338054583,2013-06-06
42,69.5,71.3,70.0,71.2,1.0,6949502.0,29.67,4.834018980896909,2013-06-07
43,70.8,72.4,72.2,71.7,0.0,3909470.0,29.819000000000003,4.861661367897612,2013-06-10
44,70.1,72.2,71.7,71.0,0.0,4498417.0,29.921999999999997,4.878454389826363,2013-06-11
45,70.3,71.9,70.3,70.5,1.0,4603186.0,29.941,4.87662263628516,2013-06-13
46,71.0,72.2,71.5,71.5,0.0,5225301.0,29.88,4.870614124454949,2013-06-14
47,70.8,72.7,71.6,71.2,1.0,4177475.0,29.88,4.8776506309277,2013-06-17
48,70.5,71.9,71.5,71.5,0.0,2513779.0,29.91,4.879202623121972,2013-06-18
49,70.4,72.2,71.9,70.7,0.0,2928439.0,29.91,4.879401616679037,2013-06-19
50,69.6,70.5,70.0,69.7,0.0,3298007.0,29.962,4.888562571381955,2013-06-20
51,67.5,68.7,68.7,68.3,0.0,4604469.0,30.066999999999997,4.902254903559258,2013-06-21
52,68.0,69.3,68.3,68.0,0.0,2245309.0,30.114,4.906598017091789,2013-06-24
53,65.4,68.5,68.2,65.6,1.0,4462959.0,30.165,4.906513553298254,2013-06-25
54,66.5,68.1,67.2,67.5,1.0,5591514.0,30.093000000000004,4.894881950600617,2013-06-26
55,68.3,69.4,68.8,68.5,1.0,4861396.0,30.021,4.881622166574523,2013-06-27
